"BehaviorSpace results (NetLogo 6.2.0)"
"draft-adjusting.nlogo"
"virus-3"
"09/05/2021 06:01:08:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-of-nodes","average-node-degree","rural-pop","urban-pop","initial-outbreak-area","initial-outbreak-size","prob-infected","prob-recovered","prob-resistant","tourist-rate","[step]","%-sum-total-pop-i","%-sum-total-pop-i-urban","%-sum-total-pop-i-rural","%-sum-total-pop-r","%-sum-total-pop-r-urban","%-sum-total-pop-r-rural","mean-total-pop-i-%","mean-total-pop-i-%-urban","mean-total-pop-i-%-rural","mean-total-pop-r-%","mean-total-pop-r-%-urban","mean-total-pop-r-%-rural","var-total-pop-r-%","var-total-pop-r-%-urban","var-total-pop-r-%-rural"
"74","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07073191489361702","0.07068309995700593","0.07083239341303857","0.9085049645390071","0.9087766921540031","0.9079456523625258","0.07041232877803645","0.07082475927281197","0.06983492608535063","0.9090480543838866","0.9087628961925702","0.9094472758517298","4.2195741666262955E-5","2.1813015554918023E-5","7.254482304750054E-5"
"76","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07026853473438412","0.07029681392210779","0.07022049266206093","0.9089054290718038","0.9092354989636321","0.908344690136518","0.06955662483255286","0.06962636957621367","0.0694654201677657","0.9097155486876883","0.9099709428804649","0.9093815716663658","2.5698086584442548E-5","1.7712051412842807E-5","3.706286657409215E-5"
"75","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07084539007092198","0.0711676712399489","0.0702214670631252","0.9083063829787235","0.9082762210835624","0.9083647751597078","0.07057480420125323","0.07086515554588069","0.07016831231877474","0.9087582589866027","0.9086741889134724","0.908875957088985","3.27629642077134E-5","2.93637947956984E-5","3.8918840496536264E-5"
"77","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07076013967230728","0.07132477238352264","0.06927487615555643","0.9084286865431104","0.9079969749992586","0.9095643015953505","0.07028137878463979","0.07151322813308758","0.06829970809365855","0.9084386407572946","0.9078405184380495","0.9094008375317332","3.819530820022433E-5","2.7858399668277856E-5","5.527682335351724E-5"
"79","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07016938318951742","0.0705663977976026","0.06954066171795655","0.9088111217641419","0.9086453483218712","0.9090736444029758","0.07027700247001228","0.07033763297673261","0.07021219054903538","0.9093753001338637","0.9094546676627332","0.9092904589823133","3.1162842262564385E-5","1.5213540297574274E-5","4.9349909521834696E-5"
"78","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07062755399883246","0.07097368991911741","0.06956943918150815","0.9082194979568009","0.9080231801419318","0.9088196286472149","0.06996993416813836","0.07111699443640591","0.06846993227886541","0.9089148094779965","0.907995727821733","0.9101166854900329","3.5977895398684306E-5","2.749434255455793E-5","4.596420769904148E-5"
"80","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07088958660387232","0.07106098889635828","0.07052996773827473","0.9083071690214547","0.9083003005787493","0.9083215796897038","0.07076028576495405","0.07168532559923116","0.06916248968756636","0.9083863792186927","0.9074206769124373","0.9100544104749523","2.9490672735227148E-5","2.172623165600234E-5","3.9972848678179425E-5"
"81","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.06996789258610625","0.06990368606670366","0.07008828169581417","0.9091214244016346","0.9089895988112927","0.9093686012554127","0.07077609102897393","0.06972488398390404","0.07215074639560376","0.9081686094835119","0.909184184063872","0.9068405504168874","1.666192656025492E-4","1.9474905281275565E-5","3.642776085804589E-4"
"82","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07055063121138866","0.07073538757861329","0.07014150902670455","0.9085065807144775","0.9083621533314878","0.9088263989017725","0.07067868901500012","0.07060639031625707","0.0707949956173258","0.9081780073584255","0.9083194302959957","0.9079505008936385","2.4413527793712724E-5","1.2043296452536105E-5","4.567768134471676E-5"
"84","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07026853473438412","0.07073385985609179","0.06941102278573444","0.9086923525977817","0.908238250047279","0.9095291833313972","0.06964886380130017","0.06984512414596818","0.06939221565827283","0.9105435352364482","0.9093053774645685","0.912162664630444","6.598235665444244E-5","1.9796927881880693E-5","1.2477504655754952E-4"
"83","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07031879622545269","0.0703655247048182","0.07014355805924041","0.9088038765621015","0.9088110351956842","0.9087770307105215","0.06887178240618187","0.0698422864646427","0.06706941772618319","0.8940157401802982","0.9091802825265642","0.8658530186800901","0.013798263986788685","1.3829423898571634E-5","0.03939737850729131"
"85","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07061810154525386","0.07150868769554694","0.0685286921194774","0.9088134657836645","0.9080776874790925","0.910539679608513","0.0705151487447779","0.07125549084276213","0.06940463559780155","0.9092943788009132","0.9083127384812454","0.9107668392804137","4.341389150830926E-5","1.3207233537387961E-5","8.749742741886867E-5"
"86","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07003120567375887","0.07013501742160279","0.06983726606997559","0.9091120567375887","0.9088240418118467","0.9096501220504475","0.06971726160250163","0.06975277844489548","0.06966753802315022","0.9094836212275229","0.909431019607225","0.9095572634959406","3.2228022714808255E-5","3.909172928170568E-5","2.3837588434884233E-5"
"87","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07049594229035167","0.0709624898765888","0.06931804939030205","0.9086173730087166","0.9081696452924565","0.9097477513746014","0.06905802365399231","0.07171278510386192","0.06581331521526278","0.9105770982966555","0.9077592846846857","0.9140210927112847","1.650342139151235E-4","2.029032866329496E-5","3.271329247423621E-4"
"88","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.06998497144574692","0.07006293563033297","0.06985171372034885","0.9092395551547942","0.9092745489454351","0.9091797431658836","0.06912148836498731","0.06906681404645747","0.06918831253207938","0.9093432267098651","0.9092828282066836","0.9094170471026428","3.433572868115863E-5","2.3796394795039105E-5","4.861753231820865E-5"
"91","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07303244374672946","0.07313927458153666","0.07272112814525791","0.9055075876504448","0.9052724799949394","0.9061927145739245","0.07272887651239768","0.07301199039487116","0.07223986162448884","0.9059925726029048","0.9054631847576474","0.906906969790167","1.2763798401580103E-5","5.630017893266045E-6","2.4557580868664063E-5"
"92","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07271947194719472","0.0730436808386721","0.07193210749646393","0.9058019801980198","0.9054210832847991","0.9067270155586987","0.07275834883358219","0.07341156758835986","0.07210513007880455","0.9046774632490355","0.9048371044733872","0.9045178220246836","9.796072300684667E-5","3.294473699775136E-5","1.6630193673235907E-4"
"93","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07298013245033112","0.07284461722286734","0.0732383976394368","0.9054994481236203","0.9054543006681139","0.9055854902338112","0.07161042538364584","0.07271374119079904","0.069955451672916","0.9044959979843996","0.9056651001903651","0.9027423446754517","9.571312947423636E-5","9.831031203767773E-6","2.252163717273354E-4"
"94","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07243404255319148","0.0725869493509017","0.07217610695692606","0.9061418439716312","0.9059903211376052","0.9063974449856319","0.07237842883079135","0.07257228178701029","0.07210703469208493","0.9062863606515472","0.9060423620850419","0.9066279586446544","1.2665774645244123E-5","1.4900301372355666E-5","9.81956217379003E-6"
"95","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07290232083652129","0.07286330819182833","0.0730250359468832","0.905666921703647","0.9055512980814477","0.906030618286391","0.07285882056685809","0.0728281038405598","0.0729158659156978","0.9056607268101783","0.9055483367613097","0.905869451186648","9.016819075324226E-6","6.624266128007923E-6","1.3943135000376988E-5"
"96","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07296555750145943","0.07293707559269488","0.07304743163466106","0.9055283129013427","0.9054481505086986","0.90575874782294","0.07156131925071216","0.07283981762508276","0.06988943676115066","0.907582658668545","0.905747667997872","0.9099822618532711","1.6251752557715663E-4","1.1085667570800956E-5","3.583404804711364E-4"
"89","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07073339344755035","0.0715847709474235","0.06919823402534375","0.9084791103095882","0.9077948900061679","0.9097128606093287","0.06885780616864969","0.07079271319311234","0.06649291980541751","0.9107272935170264","0.908532238059685","0.9134101390759995","1.6613363645402122E-4","3.146631641334963E-5","3.246777976320916E-4"
"97","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.0729083885209713","0.07328960500817479","0.07197262180532121","0.9058912803532009","0.9054598270284545","0.9069503627229483","0.07287857098288496","0.07338158797932676","0.07212404548822224","0.905987684665924","0.9054456506227994","0.9068007357306116","1.2388979063659409E-5","1.010026862395509E-5","1.526079485069112E-5"
"98","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07309326710816777","0.07352797173826256","0.07190190128197188","0.9055711920529801","0.9051966345031222","0.9065977168101401","0.07279128759524049","0.07349331580116474","0.0717382452863541","0.9057862421141973","0.905174622036732","0.906703672230395","1.25550124614934E-5","8.936504958710366E-6","1.7143519171694942E-5"
"99","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07270814547640517","0.07275782660110786","0.07260444312466362","0.9061346558461076","0.9061074607225102","0.9061914218370112","0.07263284614462187","0.07279525993554099","0.07243434040016515","0.906257825056868","0.9060854451366842","0.9064685116259819","1.6181730474450726E-5","1.3684104293779015E-5","1.9794295098215497E-5"
"100","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07254232340922358","0.07261109132429658","0.07238443407571311","0.9060215995329831","0.905801261234837","0.9065274904997835","0.07215610190237841","0.07270981495928933","0.07143201559718725","0.9064247153511851","0.9057478752859215","0.9073098138980676","1.9381212535144963E-5","1.2313062462084096E-5","2.8048650753223894E-5"
"101","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07305079651337541","0.07322830914503074","0.07264103099549536","0.9053712052900511","0.9049526788060499","0.9063373208834263","0.07226976861747433","0.07318300157140718","0.07115359500711192","0.9059206997483001","0.9048106510490554","0.9072774259362658","1.6554491064670963E-5","5.9450360950486265E-6","2.6773534206272953E-5"
"90","60","10","100","10000","rural-area","6","0.7","0.2","0.2","0.3","100","0.07085683588503895","0.0712349155419934","0.0698929344354508","0.9080553317217298","0.9074084461746151","0.9097045448045076","0.06972179540291754","0.07109355020315872","0.06751505941992089","0.9099068521835653","0.9077898400143919","0.9133124804557137","4.9823229390884394E-5","1.6967130002255507E-5","8.618947564690146E-5"
"102","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07284296555750146","0.07345691263446195","0.07113709054814162","0.9055633391710449","0.9049378795697217","0.9073012021616852","0.07335838089047689","0.07347758385058185","0.07320250009649344","0.9045548029361385","0.9050156309358571","0.9039521817057371","1.4292631098278692E-4","1.3386709928246097E-5","3.189691454472268E-4"
"103","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07288848812744214","0.07312834762098341","0.07239519692779774","0.9055094679891794","0.9053620009559845","0.9058127463320074","0.07229049750576148","0.07325285458436803","0.07111428329857564","0.9058533418754943","0.9051284502053656","0.90673932058343","1.4507458171887586E-5","7.84807343159695E-6","2.1779514123562614E-5"
"104","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07293333333333334","0.07269883057669929","0.07361318511144295","0.9055035460992907","0.9056677922127473","0.9050273768043803","0.07425803856526107","0.0728611498273033","0.07621368279840204","0.9021312465129506","0.905553010983754","0.8973407762538258","5.495912666760223E-4","1.1490270682156578E-5","0.0012938209947843812"
"105","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07293617021276595","0.0732897221528139","0.07213973960303766","0.9055943262411348","0.9051641153989521","0.9065634429239755","0.07269126390297623","0.07320181117312961","0.07197649772476149","0.9058145544192823","0.9052696933959758","0.9065773598519117","1.135618524472308E-5","6.715917636735799E-6","1.7364014703053104E-5"
"106","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07262978723404255","0.07302120720267624","0.07148886075387041","0.9060028368794326","0.9056344253175747","0.9070766975411475","0.07100357202155609","0.07288000323913786","0.06837656831694164","0.8915584406678513","0.9058444366390225","0.871558046308212","0.013717028047344352","1.2155719998567975E-5","0.03298949279661447"
"107","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07241973146526562","0.07263002381380866","0.07193502020971802","0.9061762988908348","0.9058705851333196","0.9068809507731784","0.0721650805253002","0.07256924717337628","0.07163655490858531","0.9064908489321507","0.9060377748407896","0.9070833304362391","1.126785082086015E-5","9.40990381512638E-6","1.3526803655391433E-5"
"108","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07299290780141844","0.07373957675688529","0.07131541621382652","0.9056085106382978","0.9047457015652288","0.9075469265201613","0.07240370775741861","0.07359638942842119","0.07073395341801494","0.9063686755672864","0.9049246403055545","0.9083903249337115","1.6446448261237135E-5","9.760804377476702E-6","1.9304713344177077E-5"
"109","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07286524822695035","0.07315691478825813","0.07212950934345957","0.9059432624113475","0.905756051182506","0.9064155091435995","0.0721850163825744","0.07304166487293891","0.07098570849606407","0.906243674248164","0.9058665654994171","0.9067716264964095","2.934834790274668E-5","1.7242921748160866E-5","4.722281092168944E-5"
"111","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07268646864686469","0.07303737634618196","0.07195009714694754","0.9057128712871287","0.9052629014180595","0.906657122405154","0.0721074135550536","0.07317051026727059","0.07104431684283657","0.9062380757680526","0.9052193034542378","0.9072568480818676","1.2813701946761504E-5","6.592984308163436E-6","1.7328898216498356E-5"
"110","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07293322295805739","0.07275851507714583","0.0733289486724388","0.9056043046357616","0.9058697649627894","0.9050030182083555","0.07312427973344793","0.07301842832059939","0.07328305685272073","0.9054866021485709","0.9056776507271795","0.905200029280659","8.638954583161992E-6","4.617903003429792E-6","1.4990728475720648E-5"
"112","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.0728780353200883","0.07337805042745886","0.07184304822573677","0.9057367549668874","0.9050546140592836","0.9071487263763353","0.07235786322014938","0.07336807628973523","0.07084254361577062","0.9061406156198842","0.9050246244357406","0.9078146023960993","1.6705718445224855E-5","8.635333603222938E-6","2.4839627959900107E-5"
"113","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07299766491535319","0.07322038265799137","0.07252516969614141","0.9054874489200233","0.9052459790847989","0.9059997266639334","0.07287489369374736","0.07315479918229573","0.07250886343949171","0.9055983440620893","0.9053568140245711","0.9059141910342279","1.0562434939315595E-5","1.0970601969896837E-5","1.0263064182047345E-5"
"114","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07270354609929078","0.07266000216105847","0.07284248570375566","0.9058524822695035","0.9058709997131008","0.905793396977875","0.07242684008076018","0.07287343495753362","0.07180160725327739","0.9059204760598654","0.9057172902829247","0.906204936147582","1.561771331595388E-5","1.2167149082855999E-5","2.1012255091179094E-5"
"115","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07255115511551155","0.0725988315379855","0.07247021954737273","0.9059834983498349","0.9057049056524612","0.9064564377414932","0.07206627876880779","0.07265189837622417","0.07148065916139139","0.9065597404072936","0.9056941113270712","0.9074253694875155","1.847961652311057E-5","5.31885020324228E-6","3.072730678268712E-5"
"116","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07295918367346939","0.07293654345296698","0.07302065613608749","0.9056096284667713","0.9056189027118947","0.905584447144593","0.07281770292287591","0.07288564774406281","0.07270034368628035","0.9058953202714645","0.9057083146944941","0.9062183299044135","1.2741814030627294E-5","7.487504474748004E-6","2.243357552736813E-5"
"117","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07288854003139718","0.07310522429849874","0.07229199603287606","0.9056017791732077","0.9054939489162265","0.9058986419474258","0.07249197613435897","0.07310313855603352","0.07143633195146654","0.9059459760470604","0.905578896601318","0.9065800223624332","1.0862675025364974E-5","6.912809294330645E-6","1.7674245733570425E-5"
"119","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07285957446808511","0.07349669426035549","0.07120720941138092","0.9056851063829787","0.9050572706618555","0.9073133932758375","0.07264860951950193","0.07339734457840905","0.07160038043703197","0.9057281964740702","0.905116333718976","0.906584804331202","7.9340446170809E-6","4.798048884736122E-6","1.1396974321531098E-5"
"118","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.07310635042081101","0.07334167102605586","0.07244975882301766","0.905437388421321","0.9050992728192372","0.9063807986389691","0.07284565053906954","0.07320428624291819","0.07217961280335057","0.9056169994146086","0.9051533890059803","0.9064779901734903","1.2244541178937902E-5","1.1309976352742339E-5","1.3434948575005443E-5"
"120","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.05","100","0.0731260945709282","0.0732509281101727","0.07272323466630473","0.9055166374781086","0.9053117341418374","0.9061778967759448","0.07266250683373121","0.07320315657721359","0.07195550332302353","0.9057731599680747","0.9053087018598709","0.9063805282634179","2.7128556841242734E-5","9.677793633186224E-6","5.057167343887569E-5"
"122","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07122722914669223","0.07058457711442787","0.07221735035239858","0.9076925535314797","0.9083976304916097","0.9066062554808536","0.07104192897173137","0.0702040811433864","0.07193755940892765","0.9078718512853571","0.9088715973895957","0.9068031571739291","2.2151468515741945E-5","1.8014764722617035E-5","2.508529765281786E-5"
"121","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07189094816008595","0.07222568150023047","0.07122853622237514","0.9071528337362342","0.9071089510840119","0.9072396741826562","0.07170653543587184","0.07213831736223908","0.07101192972823768","0.9073712447069706","0.9072596007637472","0.9075508458330247","1.3030701000426596E-5","1.4060869747894156E-5","1.1882589337535349E-5"
"123","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07150904845300642","0.07164035113253132","0.07119985115696086","0.9073263280793928","0.9072018762553071","0.907619392681231","0.07123733508719109","0.07193781210461665","0.07032132667978838","0.9077104327573939","0.9068137907535424","0.9088829646085852","3.609116322380524E-5","1.2624631367158685E-5","6.598741266281436E-5"
"124","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07138409209837782","0.07179623358057205","0.07032815456163732","0.9074463631606489","0.9073018482883053","0.9078166211543659","0.07128201756984615","0.07181420802189002","0.07036277951631585","0.9075371698758951","0.9073407070038632","0.9078765148366774","1.5157908938782294E-5","1.5559108076401095E-5","1.4982357496429998E-5"
"125","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07183012259194396","0.0715457551257351","0.07247468487194646","0.9071570344424985","0.9073539680803627","0.9067106542840252","0.07154721634156656","0.07121705083441465","0.07197897123553446","0.9074849935776707","0.9076672829202503","0.9072466152066041","2.1640352316611997E-5","1.4872335247987846E-5","3.1335459732147707E-5"
"126","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07107905019537121","0.07141903677072581","0.07037126236614917","0.9077607454162909","0.907143238529171","0.9090462781133054","0.0710327559191477","0.07137561554887756","0.07061370526058895","0.9078963284987356","0.9072564954566834","0.9086783466612438","1.7935961207008905E-5","1.0653020918995598E-5","2.643474531593036E-5"
"127","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07110916520723876","0.07117044902035506","0.07098676325205813","0.9078108581436077","0.9074582670819152","0.9085150870930772","0.07055021826394221","0.07149459686829951","0.06931526162747499","0.9075198606996691","0.9071217456430924","0.9080404726967308","2.558576636290365E-5","1.7553155243813582E-5","3.67148113554234E-5"
"128","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07110009017132551","0.07132576719647449","0.07063234791603173","0.9077487225728885","0.9073660664554565","0.9085418225140609","0.0708179691251555","0.07080000919282166","0.0708399201535635","0.908209981967392","0.9079369529991421","0.9085436840396975","2.294403459404953E-5","1.6847242966434095E-5","3.111998639126039E-5"
"131","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0711462205700124","0.07168652943300831","0.07005373626167874","0.9077230483271376","0.906904279060292","0.9093785691550114","0.07102707386824303","0.0716999146996461","0.07025811291806806","0.9080344678400514","0.9068040827726921","0.909440622202747","2.272915509161053E-5","1.2573042396077725E-5","3.138700578929119E-5"
"129","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07156862745098039","0.07166366899926455","0.07130128428340263","0.9075449905989793","0.9072992594426523","0.9082362098277381","0.07145184969753687","0.07178595229215964","0.07091438030618717","0.9077305021020785","0.9071587089100732","0.9086503433240004","1.1573094988831619E-5","6.3992411579933145E-6","1.9131017534001954E-5"
"130","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07185243328100471","0.07214335248484587","0.07107312330955887","0.906978021978022","0.9066821890933394","0.9077704946435274","0.07175151288776639","0.07190322276381783","0.07148946855640483","0.9071749900613292","0.907003090937326","0.9074719067300623","1.5870126952204397E-5","1.636201684123282E-5","1.5613356387572127E-5"
"132","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07105947955390335","0.0714924549485262","0.07025116345163239","0.9077571251548947","0.9075897699377747","0.9080695584212582","0.0693321312949715","0.07126897990648909","0.06711859002466573","0.8929692589529374","0.9078233938506789","0.8759931047840889","0.013756728760263461","1.4102684511555676E-5","0.029484438836724067"
"134","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0712405137186223","0.07153434131723371","0.07065911995618039","0.9077991827203736","0.9073964224041339","0.9085961205734805","0.07060412534889268","0.07151835623435651","0.06940859265251682","0.9086360251634942","0.9074107126615691","0.9102383568967809","3.066731454804251E-5","1.0530708099579075E-5","5.376227058986915E-5"
"133","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07147350993377484","0.07160150150623787","0.07117512960988344","0.9075800220750552","0.9074176300805955","0.9079585983748207","0.07108974264798822","0.07163287170591193","0.07027504906110267","0.9082287826336375","0.9076137049592741","0.9091513991451828","1.919216035930755E-5","1.4527104984781402E-5","2.564521467985866E-5"
"135","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0716","0.07196249841631826","0.0708581799325901","0.9071234042553191","0.90672748004561","0.9079336271713767","0.07052835354351175","0.07202074018395423","0.06843901224689229","0.9083484008570937","0.9067541391012341","0.910580367315297","5.7708829065285794E-5","1.2558120933958783E-5","1.1518101988403366E-4"
"136","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07148861646234676","0.0718973329440794","0.0703843369458341","0.9074168126094571","0.9068629999480106","0.9089131162951518","0.07191415170237536","0.07165542707718577","0.07225248390454637","0.9062923204177735","0.9073463754047894","0.9049139408193685","2.864692970890356E-4","1.3663776960889607E-5","6.545444246064705E-4"
"137","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07100992410974898","0.0710800693634549","0.07086863567978462","0.9078984238178633","0.9077352482539017","0.9082270963655079","0.0708453539708445","0.07082410211927942","0.07087314485366039","0.9080314094666507","0.9080296062016334","0.9080337675824428","2.2034941829012894E-5","1.547017276566044E-5","3.158182446026011E-5"
"138","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07122836879432624","0.07131361688786707","0.07104833370116972","0.9073929078014185","0.9070874699550632","0.9080379607150739","0.07135665536717238","0.07136651484668226","0.07134285209585853","0.9072621836439586","0.9069083858125246","0.9077575006079663","1.1612113385281888E-5","1.0042860510614446E-5","1.3880954512768068E-5"
"139","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07124635143023934","0.07153135464436047","0.07071442316541586","0.9074109748978401","0.9072203768205597","0.9077667059896422","0.07116410520297393","0.07163153973006453","0.07055284466754777","0.907488125245863","0.9070593613972424","0.9080488164325212","1.4533307428711306E-5","1.0785593890567488E-5","1.9484651729619276E-5"
"140","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0714266004415011","0.07162217721673189","0.07091138834289382","0.9075055187637969","0.9072383548293768","0.9082093144530466","0.0711419306214263","0.07173211211412604","0.07025665838237675","0.9077687032312881","0.9070667118492908","0.9088216903042845","1.1967941888552801E-5","9.427691739845104E-6","1.4425569108441312E-5"
"141","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07117338003502627","0.07103059231937514","0.07146678555506018","0.9077378867483946","0.90788457366023","0.9074364690147124","0.07085162831482066","0.07124109405467415","0.07034232696270458","0.9076564675242965","0.9076070584782572","0.9077210793537337","1.6406673055651294E-5","1.4280649300219894E-5","1.9861629553793955E-5"
"142","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07125638713555756","0.07123963878967586","0.07129812334690792","0.9076675683799218","0.9078863130938742","0.907122465258827","0.07089625476812578","0.07112449786320839","0.07061729098524709","0.9076005032431946","0.9078527172476317","0.9072922416822157","2.9900515069479196E-5","1.6126198878511977E-5","4.7824121231706844E-5"
"143","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07177758318739054","0.07179889101707063","0.07172870013364999","0.9071628721541156","0.9071614479645594","0.9071661394382854","0.0719309832597977","0.0722681770133834","0.07149003758203187","0.9065197465523843","0.9067819607509344","0.9061768510619732","2.78028546699213E-5","1.7989753421249417E-5","4.165247354607406E-5"
"144","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07177152317880794","0.07209439437086476","0.07095720797333152","0.9071302428256071","0.9071200391511597","0.9071559775689308","0.07131927070910679","0.07165737212732808","0.07081211858177483","0.9074867535869813","0.9075091358514241","0.9074531801903166","1.3418913400776473E-5","1.4344111528255639E-5","1.2592473923405274E-5"
"146","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07130731102850062","0.07124220901579939","0.07142363809030476","0.9076920693928129","0.9076436198482872","0.9077786411119745","0.0715130512383664","0.07113285166181896","0.07194756504013487","0.908009767007693","0.907906096620803","0.9081282474498529","1.832360179517738E-5","1.0540331431342583E-5","2.791130580545142E-5"
"145","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0714695035460993","0.07138501926578313","0.07164102123270008","0.9075120567375886","0.9075665833933184","0.9074013582051061","0.07120369803221348","0.07114285231716569","0.07128888203328035","0.9079247017547734","0.9080254951809219","0.907783590958166","1.778729900978274E-5","1.4669900587232489E-5","2.2909193298828343E-5"
"147","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07187214611872146","0.07255733454938473","0.06983785166785711","0.9069433252753156","0.9061892946782192","0.9091820091041865","0.07159437958755634","0.07267341761858953","0.06985853579850292","0.9072414656685875","0.9061718632633302","0.9089621304074796","2.850592933652021E-5","7.498151715083872E-6","5.915867002318424E-5"
"148","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07193877551020408","0.07177362476120942","0.07240452178432569","0.9069413919413919","0.9070391386172653","0.9066657337904427","0.07183468226700447","0.07168423286034883","0.0720945494239552","0.9071542977750006","0.9070966123294383","0.9072539362718813","1.605005530631808E-5","1.4016286097876498E-5","2.0381229332670154E-5"
